RPN Classification Loss,RPN Localization Loss,FRCNN Classification Loss,FRCNN Localization Loss,FRCNN Angle Loss,Total Loss,MAP Score
0.23886533001385837,0.11494864916718339,3.0533824736378583,0.367773285335991,2.023904456085418,5.798874194240309,0.09090909090909091
0.10110790490272986,0.1015944574287985,2.516029265772299,0.38278257704351054,1.6747474136105571,4.776261618757895,0.18110647777542377
0.08550027006888294,0.09697664740951768,2.240942454907999,0.36953543132519817,1.4481199471599078,4.241074750871505,0.24500817540649236
0.07605336516709679,0.09307944375754472,2.05132160433735,0.3636943426027716,1.285387690798695,3.8695364466634588,0.2962545648639576
0.06867431836625731,0.08970976424258781,1.9217050716696507,0.3608292864850793,1.174118690519219,3.615037131282794,0.323550502094943
0.06407462828143304,0.0869717194375942,1.825925971882277,0.35450880306650445,1.096541717232936,3.4280228399007444,0.34570929513525406
0.05845871022290205,0.08468187987745046,1.7503431000082617,0.35059283222572735,1.0357924616669278,3.2798689840012694,0.357999856058679
0.055604195344703365,0.08239389041371911,1.6900333455834256,0.34770354581069185,0.9869286360968632,3.1626636132494026,0.36559206846854014
