part,count,min,max,mean,std
part_1,3959,0.3660130718954248,1.8958333333333333,0.8572793754963797,0.2235424175833216
part_2,3905,0.19047619047619047,6.8,1.594245219242221,0.7499705010892981
part_3,3953,0.226890756302521,3.0555555555555554,0.6397919538664022,0.2651840395641259
part_4,3071,0.2857142857142857,6.0,1.0055979718424666,0.42754404682859676
part_5,3960,0.2874251497005988,2.8823529411764706,1.0823834077289185,0.29355239852605897
part_6,3961,0.49166666666666664,1.7234042553191489,0.5125362078602399,0.05678994138910809
part_7,3572,0.14957264957264957,5.0,0.8987956191985373,0.5445883874752409
